id,image_url,imdb_rating,imdb_votes,number_in_season,number_in_series,original_air_date,original_air_year,production_code,season,title,us_viewers_in_millions,video_url,views
480,http://static-media.fxx.com/img/FX_Networks_-_FXX/330/159/Simpsons_22_16.jpg,6.1,481,16,480,13/03/2011,2011,NABF09,22,A Midsummer's Nice Dream,5.44,http://www.simpsonsworld.com/video/254821955889,38893
479,http://static-media.fxx.com/img/FX_Networks_-_FXX/326/255/Simpsons_22_15.jpg,6.7,489,15,479,06/03/2011,2011,NABF08,22,The Scorpion's Tale,6.2,http://www.simpsonsworld.com/video/254817859928,42142
478,http://static-media.fxx.com/img/FX_Networks_-_FXX/322/851/Simpsons_22_14.jpg,7.2,559,14,478,20/02/2011,2011,NABF07,22,Angry Dad: The Movie,6.35,http://www.simpsonsworld.com/video/254814275630,42693
477,http://static-media.fxx.com/img/FX_Networks_-_FXX/318/447/Simpsons_22_13.jpg,6.9,461,13,477,13/02/2011,2011,NABF06,22,The Blue and the Gray,5.61,http://www.simpsonsworld.com/video/254809667917,42028
476,http://static-media.fxx.com/img/FX_Networks_-_FXX/217/719/Simpsons_22_12.jpg,7,486,12,476,23/01/2011,2011,NABF05,22,Homer the Father,6.5,http://www.simpsonsworld.com/video/256851523744,42691
475,http://static-media.fxx.com/img/FX_Networks_-_FXX/490/210/Simpsons_22_11.jpg,6.9,520,11,475,16/01/2011,2011,NABF04,22,Flaming Moe,6.47,http://www.simpsonsworld.com/video/263579715535,42734
474,http://static-media.fxx.com/img/FX_Networks_-_FXX/214/790/Simpsons_22_10.jpg,6.3,464,10,474,09/01/2011,2011,NABF03,22,Moms I'd Like to Forget,12.6,http://www.simpsonsworld.com/video/256848451515,41253
473,http://static-media.fxx.com/img/FX_Networks_-_FXX/482/903/DonnieFatso.jpg,7,528,9,473,12/12/2010,2010,MABF19,22,Donnie Fatso,7.18,http://www.simpsonsworld.com/video/263572035826,40276
472,http://static-media.fxx.com/img/FX_Networks_-_FXX/462/883/TheFightBeforeChristmas.jpg,6.9,564,8,472,05/12/2010,2010,MABF22,22,The Fight Before Christmas,9.54,http://www.simpsonsworld.com/video/263551043814,43781
471,http://static-media.fxx.com/img/FX_Networks_-_FXX/457/1003/HowMunchedisthatBirdie.jpg,6.4,489,7,471,28/11/2010,2010,NABF02,22,How Munched is That Birdie in the Window?,9.38,http://www.simpsonsworld.com/video/263545923923,37568
470,http://static-media.fxx.com/img/FX_Networks_-_FXX/456/526/TheFoolMonty.jpg,6.5,479,6,470,21/11/2010,2010,NABF01,22,The Fool Monty,6.58,http://www.simpsonsworld.com/video/263544387571,38097
469,http://static-media.fxx.com/img/FX_Networks_-_FXX/452/622/Simpsons_22_05.jpg,7.2,482,5,469,14/11/2010,2010,MABF20,22,"Lisa Simpson, This Isn't Your Life",8.97,http://www.simpsonsworld.com/video/263540291528,40637
468,http://static-media.fxx.com/img/FX_Networks_-_FXX/487/783/Treehouse_of_Horror.jpg,7.1,680,4,468,07/11/2010,2010,MABF16,22,Treehouse of Horror XXI,8.19,http://www.simpsonsworld.com/video/263577155794,61954
467,http://static-media.fxx.com/img/FX_Networks_-_FXX/444/315/Simpsons_22_03.jpg,6.8,501,3,467,10/10/2010,2010,MABF18,22,MoneyBart,6.72,http://www.simpsonsworld.com/video/263531587720,39073
466,http://static-media.fxx.com/img/FX_Networks_-_FXX/438/959/Simpsons_22_02.jpg,6.8,506,2,466,03/10/2010,2010,MABF17,22,Loan-a Lisa,8.59,http://www.simpsonsworld.com/video/263525955686,35051
465,http://static-media.fxx.com/img/FX_Networks_-_FXX/433/79/ElementarySchoolMusical.jpg,6.3,691,1,465,26/09/2010,2010,MABF21,22,Elementary School Musical,7.75,http://www.simpsonsworld.com/video/263519811935,31638
464,http://static-media.fxx.com/img/FX_Networks_-_FXX/571/375/Simpsons_21_23.jpg,6.6,507,23,464,23/05/2010,2010,MABF15,21,Judge Me Tender,5.74,http://www.simpsonsworld.com/video/255074883631,41830
463,http://static-media.fxx.com/img/FX_Networks_-_FXX/334/867/The_Bob_Next_Door.jpg,7.2,545,22,463,16/05/2010,2010,MABF11,21,The Bob Next Door,6.26,http://www.simpsonsworld.com/video/250531907855,43446
462,http://static-media.fxx.com/img/FX_Networks_-_FXX/392/474/Simpsons_21_21.jpg,6.9,491,21,462,09/05/2010,2010,MABF13,21,Moe Letter Blues,5.66,http://www.simpsonsworld.com/video/250592323527,40904
461,http://static-media.fxx.com/img/FX_Networks_-_FXX/326/559/Simpsons_21_20.jpg,7.2,519,20,461,02/05/2010,2010,MABF12,21,To Surveil with Love,6.06,http://www.simpsonsworld.com/video/250523203904,45738
460,http://static-media.fxx.com/img/FX_Networks_-_FXX/323/131/The_Squirt_and_the_Whale.jpg,6.9,511,19,460,25/04/2010,2010,MABF14,21,The Squirt and the Whale,5.94,http://www.simpsonsworld.com/video/250519619700,40632
459,http://static-media.fxx.com/img/FX_Networks_-_FXX/319/227/Chief_of_Hearts.jpg,6.9,482,18,459,18/04/2010,2010,MABF09,21,Chief of Hearts,5.93,http://www.simpsonsworld.com/video/250515523850,41528
458,http://static-media.fxx.com/img/FX_Networks_-_FXX/312/895/American_History_X-Cellent.jpg,6.7,482,17,458,11/04/2010,2010,MABF08,21,American History X-cellent,5.65,http://www.simpsonsworld.com/video/250508867924,44645
457,http://static-media.fxx.com/img/FX_Networks_-_FXX/607/763/The_Greatest_Story_Ever_D_Ohed.jpg,5.7,675,16,457,28/03/2010,2010,MABF10,21,The Greatest Story Ever D'ohed,5.69,http://www.simpsonsworld.com/video/279809091713,44070
456,http://static-media.fxx.com/img/FX_Networks_-_FXX/206/439/Simpsons_21_15.jpg,7,554,15,456,21/03/2010,2010,MABF07,21,Stealing First Base,5.69,http://www.simpsonsworld.com/video/250397251688,40487
455,http://static-media.fxx.com/img/FX_Networks_-_FXX/200/83/Postcards_from_the_Wedge.jpg,7.1,480,14,455,14/03/2010,2010,MABF04,21,Postcards from the Wedge,5.23,http://www.simpsonsworld.com/video/250390595937,41357
454,http://static-media.fxx.com/img/FX_Networks_-_FXX/595/799/The_Color_Yellow.jpg,6.6,496,13,454,21/02/2010,2010,MABF06,21,The Color Yellow,6.08,http://www.simpsonsworld.com/video/255100483932,41059
453,http://static-media.fxx.com/img/FX_Networks_-_FXX/195/203/Boy_Meets_Curl.jpg,6.8,525,12,453,14/02/2010,2010,MABF05,21,Boy Meets Curl,5.87,http://www.simpsonsworld.com/video/250385475646,44945
452,http://static-media.fxx.com/img/FX_Networks_-_FXX/603/859/Simpsons_21_11.jpg,7.1,532,11,452,31/01/2010,2010,MABF03,21,Million Dollar Maybe,5.11,http://www.simpsonsworld.com/video/279804995696,40854
451,http://static-media.fxx.com/img/FX_Networks_-_FXX/189/347/Once_Upon_a_Time_in_Springfield.jpg,6.7,552,10,451,10/01/2010,2010,LABF20,21,Once Upon a Time in Springfield,14.62,http://www.simpsonsworld.com/video/250379331672,40194
450,http://static-media.fxx.com/img/FX_Networks_-_FXX/180/63/Thursdays_with_Abie.jpg,6.8,481,9,450,03/01/2010,2010,MABF02,21,Thursdays with Abie,8.65,http://www.simpsonsworld.com/video/250369603964,36227
449,http://static-media.fxx.com/img/FX_Networks_-_FXX/124/407/O_Brother_Where_Bart_Thou.jpg,7.2,542,8,449,13/12/2009,2009,MABF01,21,"O Brother, Where Bart Thou?",7.11,http://www.simpsonsworld.com/video/250311235599,38097
448,http://static-media.fxx.com/img/FX_Networks_-_FXX/120/503/Simpsons_21_07.jpg,6.8,529,7,448,29/11/2009,2009,LABF19,21,Rednecks and Broomsticks,9.02,http://www.simpsonsworld.com/video/250307139830,37909
447,,6.7,543,6,447,22/11/2009,2009,LABF18,21,Pranks and Greens,7.03,,
446,http://static-media.fxx.com/img/FX_Networks_-_FXX/117/575/Simpsons_21_05.jpg,6.7,560,5,446,15/11/2009,2009,LABF17,21,The Devil Wears Nada,9.04,http://www.simpsonsworld.com/video/250304067959,42893
445,http://static-media.fxx.com/img/FX_Networks_-_FXX/612/359/Treehouse_of_Horror_XX.jpg,7.3,671,4,445,18/10/2009,2009,LABF14,21,Treehouse of Horror XX,8.59,http://www.simpsonsworld.com/video/262634051998,66209
444,http://static-media.fxx.com/img/FX_Networks_-_FXX/113/671/The_Great_Wife_Hope.jpg,6.3,562,3,444,11/10/2009,2009,LABF16,21,The Great Wife Hope,7.5,http://www.simpsonsworld.com/video/250299971833,39134
443,http://static-media.fxx.com/img/FX_Networks_-_FXX/197/399/Bart_Gets_a_Z.jpg,6.6,585,2,443,04/10/2009,2009,LABF15,21,Bart Gets a 'Z',9.32,http://www.simpsonsworld.com/video/310517315862,38196
442,http://static-media.fxx.com/img/FX_Networks_-_FXX/111/719/Simpsons_21_01.jpg,7.1,698,1,442,27/09/2009,2009,LABF13,21,Homer the Whopper,8.31,http://www.simpsonsworld.com/video/250297923589,39936
441,http://static-media.fxx.com/img/FX_Networks_-_FXX/743/155/coming_to_homerica.jpg,7.2,648,21,441,17/05/2009,2009,LABF12,20,Coming to Homerica,5.86,http://www.simpsonsworld.com/video/729848899646,6477
440,http://static-media.fxx.com/img/FX_Networks_-_FXX/956/343/four_great_women_and_manicure.jpg,6.3,591,20,440,10/05/2009,2009,LABF09,20,Four Great Women and a Manicure,5.16,http://www.simpsonsworld.com/video/273732163923,44718
439,http://static-media.fxx.com/img/FX_Networks_-_FXX/151/763/waverly_hills.jpg,7.1,613,19,439,03/05/2009,2009,LABF10,20,"Waverly Hills, 9-0-2-1-D'oh",6.75,http://www.simpsonsworld.com/video/299732035764,45032
438,http://static-media.fxx.com/img/FX_Networks_-_FXX/325/487/father_knows_worst.jpg,7,554,18,438,26/04/2009,2009,LABF08,20,Father Knows Worst,5.94,http://www.simpsonsworld.com/video/273070659848,42390
437,http://static-media.fxx.com/img/FX_Networks_-_FXX/312/799/the_good_sad_and_drugly.jpg,7.2,605,17,437,19/04/2009,2009,LABF07,20,"The Good, the Sad and the Drugly",6.5,http://www.simpsonsworld.com/video/273057347598,45179
436,http://static-media.fxx.com/img/FX_Networks_-_FXX/321/83/eeny_teenie_maya_moe.jpg,7.2,604,16,436,05/04/2009,2009,LABF06,20,Eeny Teeny Maya Moe,6.5,http://www.simpsonsworld.com/video/273066051746,40864
435,http://static-media.fxx.com/img/FX_Networks_-_FXX/281/543/wedding_for_disaster.jpg,6.8,571,15,435,29/03/2009,2009,LABF05,20,Wedding for Disaster,6.58,http://www.simpsonsworld.com/video/273024579646,43254
434,http://static-media.fxx.com/img/FX_Networks_-_FXX/724/979/in_the_name_of_grandfather.jpg,6.3,619,14,434,22/03/2009,2009,LABF11,20,In the Name of the Grandfather,6.15,http://www.simpsonsworld.com/video/307849283838,45727
433,http://static-media.fxx.com/img/FX_Networks_-_FXX/286/923/gone_maggie_gone.jpg,7.2,652,13,433,15/03/2009,2009,LABF04,20,Gone Maggie Gone,5.99,http://www.simpsonsworld.com/video/273030211958,43663
432,http://static-media.fxx.com/img/FX_Networks_-_FXX/286/423/no_loan_again_naturally.jpg,7,582,12,432,08/03/2009,2009,LABF03,20,"No Loan Again, Naturally",5.99,http://www.simpsonsworld.com/video/273029699673,41165
431,http://static-media.fxx.com/img/FX_Networks_-_FXX/105/463/how_the_test_was_won.jpg,7,603,11,431,01/03/2009,2009,LABF02,20,How the Test Was Won,6.52,http://www.simpsonsworld.com/video/277134915702,41271
430,http://static-media.fxx.com/img/FX_Networks_-_FXX/952/439/Simpsons_20_10.jpg,7,591,10,430,15/02/2009,2009,LABF01,20,"Take My Life, Please",6.82,http://www.simpsonsworld.com/video/273728067781,40679
429,http://static-media.fxx.com/img/FX_Networks_-_FXX/847/91/lisa_the_drama_queen.jpg,5.9,706,9,429,25/01/2009,2009,KABF22,20,Lisa the Drama Queen,5.75,http://www.simpsonsworld.com/video/292944963870,38582
428,http://static-media.fxx.com/img/FX_Networks_-_FXX/186/663/the_burns_and_the_bees.jpg,6.6,615,8,428,07/12/2008,2008,KABF21,20,The Burns and the Bees,6.19,http://www.simpsonsworld.com/video/310506051725,38247
427,http://static-media.fxx.com/img/FX_Networks_-_FXX/179/831/mypods_and_broomstick.jpg,7.1,728,7,427,30/11/2008,2008,KABF20,20,MyPods and Boomsticks,7.8,http://www.simpsonsworld.com/video/310498883779,40353
426,http://static-media.fxx.com/img/FX_Networks_-_FXX/220/846/homer_and_lisa_exchange.jpg,7.1,599,6,426,16/11/2008,2008,KABF19,20,Homer and Lisa Exchange Cross Words,8.52,http://www.simpsonsworld.com/video/310541891517,38879
425,http://static-media.fxx.com/img/FX_Networks_-_FXX/277/902/dangerous_curves.jpg,6.6,615,5,425,09/11/2008,2008,KABF18,20,Dangerous Curves,8.16,http://www.simpsonsworld.com/video/311675459549,40078
424,http://static-media.fxx.com/img/FX_Networks_-_FXX/387/859/treehouse.jpg,7.1,757,4,424,02/11/2008,2008,KABF16,20,Treehouse of Horror XIX,12.48,http://www.simpsonsworld.com/video/691895363987,21509
423,http://static-media.fxx.com/img/FX_Networks_-_FXX/565/23/double_double.jpg,7,638,3,423,19/10/2008,2008,KABF14,20,"Double, Double, Boy in Trouble",8.09,http://www.simpsonsworld.com/video/304460355919,45781
422,http://static-media.fxx.com/img/FX_Networks_-_FXX/563/71/lost_verizon.jpg,6.9,681,2,422,05/10/2008,2008,KABF15,20,Lost Verizon,7.43,http://www.simpsonsworld.com/video/304458307742,38186
421,http://static-media.fxx.com/img/FX_Networks_-_FXX/741/843/sex_pies.jpg,7.2,780,1,421,28/09/2008,2008,KABF17,20,"Sex, Pies and Idiot Scrapes",9.3,http://www.simpsonsworld.com/video/311088195682,45735
420,http://static-media.fxx.com/img/FX_Networks_-_FXX/544/211/all_about_lisa.jpg,6.4,538,20,420,18/05/2008,2008,KABF13,19,All About Lisa,6.11,http://www.simpsonsworld.com/video/294774851723,44616
419,http://static-media.fxx.com/img/FX_Networks_-_FXX/92/678/Simpsons_19_19.jpg,7.1,613,19,419,11/05/2008,2008,KABF12,19,Mona Leaves-a,6.02,http://www.simpsonsworld.com/video/299670083511,39443
418,http://static-media.fxx.com/img/FX_Networks_-_FXX/289/91/any_given_sundance.jpg,7,585,18,418,04/05/2008,2008,KABF11,19,Any Given Sundance,6.18,http://www.simpsonsworld.com/video/283769923976,41440
417,http://static-media.fxx.com/img/FX_Networks_-_FXX/50/959/apocalypse_cow.jpg,6.9,601,17,417,27/04/2008,2008,KABF10,19,Apocalypse Cow,7.69,http://www.simpsonsworld.com/video/302847555768,41118
416,http://static-media.fxx.com/img/FX_Networks_-_FXX/287/639/papa_dont_leach.jpg,6.1,585,16,416,13/04/2008,2008,KABF09,19,Papa Don't Leech,6.9,http://www.simpsonsworld.com/video/283768387739,39238
415,http://static-media.fxx.com/img/FX_Networks_-_FXX/159/310/smoke_on_the_daughter.jpg,6.7,580,15,415,30/03/2008,2008,KABF08,19,Smoke on the Daughter,7.1,http://www.simpsonsworld.com/video/310477379554,41735
414,http://static-media.fxx.com/img/FX_Networks_-_FXX/52/411/dial_N_for_nuerder.jpg,7.3,626,14,414,09/03/2008,2008,KABF07,19,Dial 'N' for Nerder,7.3,http://www.simpsonsworld.com/video/302849091724,41658
413,http://static-media.fxx.com/img/FX_Networks_-_FXX/52/911/the_debarted.jpg,7.7,788,13,413,02/03/2008,2008,KABF06,19,The Debarted,8.18,http://www.simpsonsworld.com/video/302849603730,42141
412,http://static-media.fxx.com/img/FX_Networks_-_FXX/153/455/love_springfield_style.jpg,6.6,636,12,412,17/02/2008,2008,KABF05,19,"Love, Springfieldian Style",7.81,http://www.simpsonsworld.com/video/310471235766,40507
411,http://static-media.fxx.com/img/FX_Networks_-_FXX/87/799/that_90s_show.jpg,6.3,1069,11,411,27/01/2008,2008,KABF04,19,That '90s Show,7.6,http://www.simpsonsworld.com/video/299664963588,43485
410,http://static-media.fxx.com/img/FX_Networks_-_FXX/85/814/E_pluribis_wiggum.jpg,6.9,633,10,410,06/01/2008,2008,KABF03,19,E Pluribus Wiggum,8.2,http://www.simpsonsworld.com/video/307179075535,44512
409,http://static-media.fxx.com/img/FX_Networks_-_FXX/50/959/eternal_moonshine_of_simpsons_mind.jpg,8.2,949,9,409,16/12/2007,2007,KABF02,19,Eternal Moonshine of the Simpson Mind,10.15,http://www.simpsonsworld.com/video/302847555877,44862
408,http://static-media.fxx.com/img/FX_Networks_-_FXX/141/743/funeral_for_a_fiend.jpg,7.1,673,8,408,25/11/2007,2007,KABF01,19,Funeral for a Fiend,9,http://www.simpsonsworld.com/video/310458947589,42596
407,http://static-media.fxx.com/img/FX_Networks_-_FXX/542/258/husbands_and_knives.jpg,7.1,762,7,407,18/11/2007,2007,JABF17,19,Husbands and Knives,10.5,http://www.simpsonsworld.com/video/294772803561,44445
406,http://static-media.fxx.com/img/FX_Networks_-_FXX/58/767/little_orphan_millie.jpg,6.7,591,6,406,11/11/2007,2007,JABF22,19,Little Orphan Millie,10.57,http://www.simpsonsworld.com/video/302855747799,39369
405,http://static-media.fxx.com/img/FX_Networks_-_FXX/55/339/treehouse.jpg,7.1,687,5,405,04/11/2007,2007,JABF16,19,Treehouse of Horror XVIII,11.7,http://www.simpsonsworld.com/video/302852163741,69957
404,http://static-media.fxx.com/img/FX_Networks_-_FXX/138/815/i_dont_wana_know_why_cage.jpg,6.9,620,4,404,14/10/2007,2007,JABF19,19,I Don't Wanna Know Why the Caged Bird Sings,8.8,http://www.simpsonsworld.com/video/310455875747,35850
403,http://static-media.fxx.com/img/FX_Networks_-_FXX/869/63/midnight_towboy.jpg,7.2,637,3,403,07/10/2007,2007,JABF21,19,Midnight Towboy,7.7,http://www.simpsonsworld.com/video/292968003585,35926
402,http://static-media.fxx.com/img/FX_Networks_-_FXX/584/299/the_homner_of_seville.jpg,6.7,684,2,402,30/09/2007,2007,JABF18,19,The Homer of Seville,8.4,http://www.simpsonsworld.com/video/350651459856,33792
401,http://static-media.fxx.com/img/FX_Networks_-_FXX/845/639/he_loves_to_fly_and_he_dohs.jpg,6.7,706,1,401,23/09/2007,2007,JABF20,19,He Loves to Fly and He D'ohs,9.7,http://www.simpsonsworld.com/video/292943427892,36253
400,http://static-media.fxx.com/img/FX_Networks_-_FXX/62/671/you_kent_always_say.jpg,7.3,692,22,400,20/05/2007,2007,JABF15,18,You Kent Always Say What You Want,9.8,http://www.simpsonsworld.com/video/302859843984,45281
399,http://static-media.fxx.com/img/FX_Networks_-_FXX/865/158/Simpsons_18_21_24_minutes_1280x720_335187523533.jpg,8.1,1179,21,399,20/05/2007,2007,JABF14,18,24 Minutes,9.8,http://www.simpsonsworld.com/video/292963907577,45026
398,http://static-media.fxx.com/img/FX_Networks_-_FXX/68/527/stop_or_my_dog_will_shoot.jpg,7,569,20,398,13/05/2007,2007,JABF12,18,Stop! Or My Dog Will Shoot,6.48,http://www.simpsonsworld.com/video/302865987860,42892
397,http://static-media.fxx.com/img/FX_Networks_-_FXX/172/499/crook_and_ladder.jpg,7.1,542,19,397,06/05/2007,2007,JABF13,18,Crook and Ladder,7.72,http://www.simpsonsworld.com/video/310491203943,46262
396,http://static-media.fxx.com/img/FX_Networks_-_FXX/597/1003/the_boys_of_bummer.jpg,6.3,585,18,396,29/04/2007,2007,JABF11,18,The Boys of Bummer,7.57,http://www.simpsonsworld.com/video/279798851587,44770
395,http://static-media.fxx.com/img/FX_Networks_-_FXX/11/219/Simpsons_18_17_Marge_Gamer_1280x720_335181891611.jpg,7.3,678,17,395,22/04/2007,2007,JABF10,18,Marge Gamer,6.4,http://www.simpsonsworld.com/video/277036099916,47107
394,http://static-media.fxx.com/img/FX_Networks_-_FXX/863/707/homerazzi.jpg,7.2,610,16,394,25/03/2007,2007,JABF06,18,Homerazzi,6.91,http://www.simpsonsworld.com/video/292962371807,42602
393,http://static-media.fxx.com/img/FX_Networks_-_FXX/70/479/rome_oh_and_julie_eh.jpg,6.3,606,15,393,11/03/2007,2007,JABF08,18,Rome-Old and Juli-Eh,8.98,http://www.simpsonsworld.com/video/302868035943,41751
392,http://static-media.fxx.com/img/FX_Networks_-_FXX/82/386/Simpsons_18_16_Yokel_Cords.jpg,7.1,644,14,392,04/03/2007,2007,JABF09,18,Yokel Chords,9.09,http://www.simpsonsworld.com/video/307175491532,41561
391,http://static-media.fxx.com/img/FX_Networks_-_FXX/78/786/Simpsons_18_14.jpg,7.3,617,13,391,18/02/2007,2007,JABF07,18,Springfield Up,8.8,http://www.simpsonsworld.com/video/302876739533,45036
390,http://static-media.fxx.com/img/FX_Networks_-_FXX/145/147/Simpsons_18_11_Little_Big_Girl.jpg,7,672,12,390,11/02/2007,2007,JABF04,18,Little Big Girl,8.27,http://www.simpsonsworld.com/video/310462531619,52730
389,http://static-media.fxx.com/img/FX_Networks_-_FXX/309/111/revenge_is_a_dish_best.jpg,7,580,11,389,28/01/2007,2007,JABF05,18,Revenge Is a Dish Best Served Three Times,8.09,http://www.simpsonsworld.com/video/283790915851,67621
388,http://static-media.fxx.com/img/FX_Networks_-_FXX/284/210/the_wife_aquatic.jpg,6.6,615,10,388,07/01/2007,2007,JABF03,18,The Wife Aquatic,13.9,http://www.simpsonsworld.com/video/283764803572,41312
387,http://static-media.fxx.com/img/FX_Networks_-_FXX/593/99/kill_gil.jpg,6.4,624,9,387,17/12/2006,2006,JABF01,18,"Kill Gil, Volumes I & II",8.96,http://www.simpsonsworld.com/video/279793731867,43700
386,http://static-media.fxx.com/img/FX_Networks_-_FXX/584/815/the_haw_hawed.jpg,7.2,578,8,386,10/12/2006,2006,JABF02,18,The Haw-Hawed Couple,8.29,http://www.simpsonsworld.com/video/279785027791,41161
385,http://static-media.fxx.com/img/FX_Networks_-_FXX/843/686/ice_cream_of_margie.jpg,7,603,7,385,26/11/2006,2006,HABF22,18,Ice Cream of Margie (with the Light Blue Hair),10.9,http://www.simpsonsworld.com/video/292941379558,43032
384,http://static-media.fxx.com/img/FX_Networks_-_FXX/74/579/Simpsons_18_04.jpg,6.8,605,6,384,19/11/2006,2006,HABF19,18,Moe'N'a Lisa,9.31,http://www.simpsonsworld.com/video/307167299594,37177
383,http://static-media.fxx.com/img/FX_Networks_-_FXX/655/383/G.I..jpg,6.9,656,5,383,12/11/2006,2006,HABF21,18,G.I. (Annoyed Grunt),11.43,http://www.simpsonsworld.com/video/283080259896,42160
382,http://static-media.fxx.com/img/FX_Networks_-_FXX/73/407/treehouse_horror.jpg,7.1,723,4,382,05/11/2006,2006,HABF17,18,Treehouse of Horror XVII,10.43,http://www.simpsonsworld.com/video/302871107984,68799
381,http://static-media.fxx.com/img/FX_Networks_-_FXX/280/307/please_homer_dont_hammer.jpg,6.8,623,3,381,24/09/2006,2006,HABF20,18,"Please Homer, Don't Hammer 'Em",9.72,http://www.simpsonsworld.com/video/283760707876,41865
380,http://static-media.fxx.com/img/FX_Networks_-_FXX/771/599/jazzy_and_the_pussycats.jpg,6.7,671,2,380,17/09/2006,2006,HABF18,18,Jazzy and the Pussycats,8.94,http://www.simpsonsworld.com/video/283202115995,33495
379,http://static-media.fxx.com/img/FX_Networks_-_FXX/860/778/the_mook_the_chef.jpg,7.5,754,1,379,10/09/2006,2006,HABF15,18,"The Mook, the Chef, the Wife and Her Homer",11.5,http://www.simpsonsworld.com/video/292959299559,41321
378,http://static-media.fxx.com/img/FX_Networks_-_FXX/856/874/Simpsons_17_22.jpg,6.6,587,22,378,21/05/2006,2006,HABF16,17,Marge and Homer Turn a Couple Play,8.23,http://www.simpsonsworld.com/video/292955203576,42778
377,http://static-media.fxx.com/img/FX_Networks_-_FXX/98/131/the_monkey_suit.jpg,7.1,596,21,377,14/05/2006,2006,HABF14,17,The Monkey Suit,8.3,http://www.simpsonsworld.com/video/277127235959,48419
376,http://static-media.fxx.com/img/FX_Networks_-_FXX/96/178/regardgin_marge.jpg,6.7,558,20,376,07/05/2006,2006,HABF13,17,Regarding Margie,8.5,http://www.simpsonsworld.com/video/277125187506,43162
375,http://static-media.fxx.com/img/FX_Networks_-_FXX/537/823/girls_just_want_to_have_sums.jpg,7.2,582,19,375,30/04/2006,2006,HABF12,17,Girls Just Want to Have Sums,8.7,http://www.simpsonsworld.com/video/274367043639,45267
374,http://static-media.fxx.com/img/FX_Networks_-_FXX/171/23/the_wettest_stories_ever_told.jpg,6.7,549,18,374,23/04/2006,2006,HABF11,17,The Wettest Stories Ever Told,7.04,http://www.simpsonsworld.com/video/310489667660,42280
373,http://static-media.fxx.com/img/FX_Networks_-_FXX/276/903/kiss_kiss_bang_bangalore.jpg,7.2,677,17,373,09/04/2006,2006,HABF10,17,"Kiss Kiss, Bang Bangalore",8.2,http://www.simpsonsworld.com/video/283757123904,47829
372,http://static-media.fxx.com/img/FX_Networks_-_FXX/851/995/million_dollar_abie.jpg,6.6,577,16,372,02/04/2006,2006,HABF09,17,Million-Dollar Abie,7.83,http://www.simpsonsworld.com/video/292950083730,42303
371,http://static-media.fxx.com/img/FX_Networks_-_FXX/90/322/homer_simpsons_this_is_your_wife.jpg,6.5,854,15,371,26/03/2006,2006,HABF08,17,"Homer Simpson, This Is Your Wife",10.09,http://www.simpsonsworld.com/video/277119043544,41323
370,http://static-media.fxx.com/img/FX_Networks_-_FXX/84/966/bart_has_two_mommies.jpg,7,558,14,370,19/03/2006,2006,HABF07,17,Bart Has Two Mommies,8.75,http://www.simpsonsworld.com/video/277113411511,44012
369,http://static-media.fxx.com/img/FX_Networks_-_FXX/79/87/the_seemingly_never_ending.jpg,7.4,642,13,369,12/03/2006,2006,HABF06,17,The Seemingly Never-Ending Story,9.72,http://www.simpsonsworld.com/video/277107267767,48854
368,http://static-media.fxx.com/img/FX_Networks_-_FXX/78/982/Simpsons_17_12.jpg,6.4,597,12,368,26/02/2006,2006,HABF05,17,My Fair Laddy,9.51,http://www.simpsonsworld.com/video/307171907536,39745
367,http://static-media.fxx.com/img/FX_Networks_-_FXX/165/167/were_on_the_road.jpg,7,535,11,367,29/01/2006,2006,HABF04,17,We're on the Road to D'ohwhere,9.04,http://www.simpsonsworld.com/video/310483523720,43599
366,http://static-media.fxx.com/img/FX_Networks_-_FXX/576/7/homers_paternity_coot.jpg,6.7,554,10,366,08/01/2006,2006,HABF03,17,Homer's Paternity Coot,10.1,http://www.simpsonsworld.com/video/279775811924,39552
365,http://static-media.fxx.com/img/FX_Networks_-_FXX/249/951/simpsons_christmas.jpg,6.9,553,9,365,18/12/2005,2005,HABF01,17,Simpsons Christmas Stories,9.8,http://www.simpsonsworld.com/video/256885315702,43082
364,http://static-media.fxx.com/img/FX_Networks_-_FXX/224/550/Simpsons_17_09.jpg,7,706,8,364,11/12/2005,2005,HABF02,17,The Italian Bob,10.39,http://www.simpsonsworld.com/video/256858691577,45513
363,http://static-media.fxx.com/img/FX_Networks_-_FXX/570/651/the_last_of_red_hat.jpg,6.7,560,7,363,27/11/2005,2005,GABF22,17,The Last of the Red Hat Mamas,11.46,http://www.simpsonsworld.com/video/279770179721,39577
362,http://static-media.fxx.com/img/FX_Networks_-_FXX/746/382/See_homer_run.jpg,6.9,543,6,362,20/11/2005,2005,GABF21,17,See Homer Run,10.3,http://www.simpsonsworld.com/video/273512003506,40306
361,http://static-media.fxx.com/img/FX_Networks_-_FXX/566/747/marges_son_poison.jpg,6.9,578,5,361,13/11/2005,2005,GABF20,17,Marge's Son Poisoning,11.4,http://www.simpsonsworld.com/video/279766083701,39428
360,http://static-media.fxx.com/img/FX_Networks_-_FXX/149/51/treehouse_horror.jpg,7.3,646,4,360,06/11/2005,2005,GABF17,17,Treehouse of Horror XVI,11.63,http://www.simpsonsworld.com/video/310466627927,74401
